                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 2.9768,                 3.9718,                  4.107,                0.00419,                 0.9837,                0.18973,                0.05066,                 1.8737,                 37.275,                 2.9845,             0.00046551,             0.00046551,             0.00046551
